"DATE ADDED TO CATALOG","PUBMEDID","FIRST AUTHOR","DATE","JOURNAL","LINK","STUDY","DISEASE/TRAIT","INITIAL SAMPLE SIZE","REPLICATION SAMPLE SIZE","REGION","CHR_ID","CHR_POS","REPORTED GENE(S)","MAPPED_GENE","UPSTREAM_GENE_ID","DOWNSTREAM_GENE_ID","SNP_GENE_IDS","UPSTREAM_GENE_DISTANCE","DOWNSTREAM_GENE_DISTANCE","STRONGEST SNP-RISK ALLELE","SNPS","MERGED","SNP_ID_CURRENT","CONTEXT","INTERGENIC","RISK ALLELE FREQUENCY","P-VALUE","PVALUE_MLOG","P-VALUE (TEXT)","OR or BETA","95% CI (TEXT)","PLATFORM [SNPS PASSING QC]","CNV","MAPPED_TRAIT","MAPPED_TRAIT_URI","STUDY ACCESSION","GENOTYPING TECHNOLOGY"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"11p15.5","11",1219991,NA,"MUC5AC - MUC5B","ENSG00000215182","ENSG00000117983",NA,18853,3075,"rs35705950-T","rs35705950",0,35705950,"splice_region_variant",1,"NR",2e-12,11.698970004336,NA,0.1024,"[0.074-0.131] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"11p13","11",34480495,NA,"ELF5",NA,NA,"ENSG00000135374",NA,NA,"rs7949972-T","rs7949972",0,7949972,"intron_variant",0,"NR",1e-24,24,NA,0.087,"[0.07-0.104] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"12q24.13","12",112920989,NA,"OAS1",NA,NA,"ENSG00000089127",NA,NA,"rs4767025-T","rs4767025",0,4767025,"intron_variant",0,"NR",1e-16,16,NA,0.0756,"[0.058-0.093] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"12q24.33","12",132495777,NA,"FBRSL1",NA,NA,"ENSG00000112787",NA,NA,"rs7315900-C","rs7315900",0,7315900,"intron_variant",0,"NR",3e-08,7.52287874528034,NA,0.0489,"[0.032-0.066] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"12q24.33","12",132565387,NA,"FBRSL1",NA,NA,"ENSG00000112787",NA,NA,"rs5023077-T","rs5023077",0,5023077,"non_coding_transcript_exon_variant",0,"NR",2e-15,14.698970004336,NA,0.0667,"[0.05-0.083] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"5q31.1","5",132075767,NA,"CSF2",NA,NA,"ENSG00000164400",NA,NA,"rs25882-T","rs25882",0,25882,"missense_variant",0,"NR",1e-09,9,NA,0.0589,"[0.04-0.078] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"5q31.1","5",132441275,NA,"CARINH, IRF1",NA,NA,"ENSG00000197536, ENSG00000125347",NA,NA,"rs10066378-T","rs10066378",0,10066378,"intron_variant",0,"NR",1e-10,10,NA,0.0744,"[0.052-0.097] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p22.1","6",29947491,NA,"POLR1HASP, HLA-A",NA,NA,"ENSG00000293508, ENSG00000206503",NA,NA,"rs2517723-T","rs2517723",0,2517723,"3_prime_UTR_variant",0,"NR",9e-11,10.0457574905607,NA,0.0587,"[0.041-0.077] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.33","6",31112117,NA,"C6orf15",NA,NA,"ENSG00000204542",NA,NA,"rs2233977-A","rs2233977",0,2233977,"missense_variant",0,"NR",4e-08,7.39794000867204,NA,0.0605,"[0.039-0.082] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.33","6",31306250,NA,"LINC02571 - HLA-B","ENSG00000256166","ENSG00000234745",NA,4608,47617,"rs1634761-T","rs1634761",0,1634761,"intron_variant",1,"NR",8e-12,11.0969100130081,NA,0.0565,"[0.04-0.073] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.33","6",31382067,NA,"ZDHHC20P2 - HLA-S","ENSG00000223702","ENSG00000225851",NA,1228,7,"rs9295987-A","rs9295987",0,9295987,"intergenic_variant",1,"NR",1e-09,9,NA,0.0895,"[0.061-0.118] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.33","6",31464348,NA,"HCP5",NA,NA,"ENSG00000206337",NA,NA,"rs2284178-T","rs2284178",0,2284178,"non_coding_transcript_exon_variant",0,"NR",3e-09,8.52287874528034,NA,0.0491,"[0.033-0.065] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.33","6",31502371,NA,"MICB",NA,NA,"ENSG00000204516",NA,NA,"rs3095232-A","rs3095232",0,3095232,"intron_variant",0,"NR",3e-10,9.52287874528034,NA,0.0672,"[0.046-0.088] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.33","6",31556227,NA,"NFKBIL1",NA,NA,"ENSG00000204498",NA,NA,"rs530924163-G","rs530924163",0,530924163,"intron_variant",0,"NR",3e-09,8.52287874528034,NA,0.0664,"[0.044-0.088] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.32","6",32427864,NA,"TSBP1-AS1 - HLA-DRA","ENSG00000225914","ENSG00000204287",NA,20101,12008,"rs9268576-T","rs9268576",0,9268576,"intron_variant",1,"NR",8e-09,8.09691001300806,NA,0.0862,"[0.057-0.115] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.32","6",32612880,NA,"HLA-DRB1 - HLA-DQA1","ENSG00000196126","ENSG00000196735",NA,23032,15299,"rs2395516-T","rs2395516",0,2395516,"intergenic_variant",1,"NR",2e-08,7.69897000433602,NA,0.0515,"[0.034-0.069] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.32","6",32707868,NA,"MTCO3P1 - HLA-DQB3","ENSG00000235040","ENSG00000226030",NA,913,22890,"rs17219281-A","rs17219281",0,17219281,"intergenic_variant",1,"NR",8e-11,10.0969100130081,NA,0.1145,"[0.08-0.149] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.1","6",41520640,NA,"FOXP4-AS1",NA,NA,"ENSG00000234753",NA,NA,"rs12660421-A","rs12660421",0,12660421,"intron_variant",0,"NR",8e-33,32.0969100130081,NA,0.2396,"[0.2-0.28] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"6p21.1","6",41752344,NA,"PGC",NA,NA,"ENSG00000096088",NA,NA,"rs113820722-A","rs113820722",0,113820722,"intergenic_variant",0,"NR",3e-08,7.52287874528034,NA,0.093,"[0.06-0.126] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"7q22.1","7",100032719,NA,"ZKSCAN1",NA,NA,"ENSG00000106261",NA,NA,"rs2897075-T","rs2897075",0,2897075,"intron_variant",0,"NR",6e-09,8.22184874961636,NA,0.05,"[0.033-0.067] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"7p15.3","7",22855116,NA,"SNHG26",NA,NA,"ENSG00000228649",NA,NA,"rs3757447-A","rs3757447",0,3757447,"intron_variant",0,"NR",1e-08,8,NA,0.0495,"[0.032-0.067] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"8q12.1","8",60519448,NA,"RAB2A",NA,NA,"ENSG00000104388",NA,NA,"rs4403445-A","rs4403445",0,4403445,"intron_variant",0,"NR",4e-10,9.39794000867204,NA,0.0524,"[0.036-0.069] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"9q34.2","9",133257522,NA,"ABO",NA,NA,"ENSG00000175164",NA,NA,"rs8176719-T","rs8176719",0,8176719,"frameshift_variant",0,"NR",7e-25,24.1549019599857,NA,0.0979,"[0.079-0.117] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"9q34.2","9",133257761,NA,"ABO",NA,NA,"ENSG00000175164",NA,NA,"rs8176715-T","rs8176715",0,8176715,"intron_variant",0,"NR",3e-11,10.5228787452803,NA,0.057,"[0.04-0.074] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"9p22.3","9",15795835,NA,"CCDC171",NA,NA,"ENSG00000164989",NA,NA,"rs79611697-T","rs79611697",0,79611697,"intron_variant",0,"NR",4e-08,7.39794000867204,NA,0.103,"[0.066-0.14] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"9p13.3","9",33425187,NA,"AQP7 - AQP3","ENSG00000165269","ENSG00000165272",NA,22505,15969,"rs60840586-G","rs60840586",0,60840586,"regulatory_region_variant",1,"NR",4e-09,8.39794000867204,NA,0.0645,"[0.043-0.086] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"Xp22.2","X",15497196,NA,"ACE2, BMX",NA,NA,"ENSG00000130234, ENSG00000102010",NA,NA,"rs4830964-C","rs4830964",0,4830964,"intergenic_variant",0,"NR",4e-11,10.397940008672,NA,0.0407,"[0.029-0.053] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"Xp22.2","X",15529038,NA,"ACE2, BMX",NA,NA,"ENSG00000130234, ENSG00000102010",NA,NA,"rs60768809-T","rs60768809",0,60768809,"intron_variant",0,"NR",1e-08,8,NA,0.1303,"[0.085-0.175] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"17q21.31","17",45983409,NA,"MAPT",NA,NA,"ENSG00000186868",NA,NA,"rs63750417-T","rs63750417",0,63750417,"missense_variant",0,"NR",1e-16,16,NA,0.0898,"[0.069-0.111] unit decrease","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"17q21.31","17",45997220,NA,"MAPT",NA,NA,"ENSG00000186868",NA,NA,"rs12051901-A","rs12051901",0,12051901,"intron_variant",0,"NR",9e-09,8.04575749056067,NA,0.0569,"[0.037-0.076] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"17q21.33","17",49863260,NA,"TAC4-AS1 - RNU6-1313P","ENSG00000204584","ENSG00000199492",NA,14423,102815,"rs3848456-A","rs3848456",0,3848456,"intergenic_variant",1,"NR",2e-21,20.698970004336,NA,0.1883,"[0.15-0.23] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"19p13.2","19",10293551,NA,"ICAM5",NA,NA,"ENSG00000105376",NA,NA,"rs2569703-C","rs2569703",0,2569703,"intron_variant",0,"NR",5e-11,10.301029995664,NA,0.0545,"[0.038-0.071] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"19p13.2","19",10305768,NA,"ZGLP1",NA,NA,"ENSG00000220201",NA,NA,"rs73510898-A","rs73510898",0,73510898,"intron_variant",0,"NR",3e-12,11.5228787452803,NA,0.1093,"[0.079-0.14] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"19p13.2","19",10335892,NA,"ICAM3",NA,NA,"ENSG00000076662",NA,NA,"rs2304237-T","rs2304237",0,2304237,"missense_variant",0,"NR",1e-08,8,NA,0.0594,"[0.039-0.08] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
"2024-11-01","39361370","Diz-de Almeida S","2024-10-03","Elife","www.ncbi.nlm.nih.gov/pubmed/39361370","Novel risk loci for COVID-19 hospitalization among admixed American populations.","COVID-19 (hospitalized covid vs population)","4,702 Admixed Latin American ancestry cases, 68,573 Admixed Latin American ancestry controls, European, African, East Asian, South Asian or Admixed American individuals (See The COVID-19 Host Genetics Initiative, v7 ALL B2)",NA,"19p13.2","19",10352442,NA,"TYK2",NA,NA,"ENSG00000105397",NA,NA,"rs34536443-C","rs34536443",0,34536443,"missense_variant",0,"NR",2e-21,20.698970004336,NA,0.2326,"[0.18-0.28] unit increase","NR [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90454507","Genome-wide genotyping array"
